sample_id,GENE,PRODUCT,RESISTANCE,country,%COVERAGE,%IDENTITY
ERR1765041,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765041,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765042,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1765042,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765042,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765042,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.3
ERR1765043,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1765043,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765043,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765043,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1765043,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1765044,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1765044,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1765044,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1765044,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.76
ERR1765044,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.69
ERR1765044,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.55
ERR1765044,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.01
ERR1765045,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1765045,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1765045,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1765045,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1765045,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1765045,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,97.61,100.0
ERR1765046,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1765046,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1765046,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1765046,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1765046,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1765047,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1765047,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765047,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765047,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1765048,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1765048,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765048,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765048,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1765048,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1765049,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1765049,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765049,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765049,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1765049,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1765049,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1765050,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1765050,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765050,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765050,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,90.14,100.0
ERR1765050,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1765050,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1765051,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1765051,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1765051,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1765051,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1765051,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.56
ERR1765052,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.33
ERR1765052,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.28
ERR1765052,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.83
ERR1765052,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.69
ERR1765052,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1791869,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.08
ERR1791869,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791869,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.28
ERR1791869,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1791869,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.45
ERR1791870,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1791870,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791870,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791870,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791870,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791871,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1791871,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791871,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1791871,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.21
ERR1791871,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791871,erm(C),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),MACROLIDE,Kenya,100.0,100.0
ERR1791871,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1791872,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791872,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791872,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1791872,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.56
ERR1791872,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791873,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791873,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791873,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791873,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1791874,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791874,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791874,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791874,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1791874,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791875,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791875,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791875,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791875,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791875,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1791876,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791876,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791876,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.76
ERR1791876,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791876,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791877,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1791877,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1791877,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791877,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.57
ERR1791877,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1791877,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1791878,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791878,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791878,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1791878,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791878,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791879,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1791879,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1791879,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1791879,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1791879,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1791879,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791880,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1791880,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1791880,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791880,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791880,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791881,vga(A),ABC-F type ribosomal protection protein Vga(A),LINCOSAMIDE,Kenya,100.0,99.87
ERR1791881,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1791881,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1791881,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1791881,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1791881,dfrC,trimethoprim-resistant dihydrofolate reductase DfrC,TRIMETHOPRIM,Kenya,100.0,98.97
ERR1791881,mecA,PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA,METHICILLIN,Kenya,100.0,100.0
ERR1791882,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1791882,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR4692239,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,100.0
ERR4692239,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692239,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692239,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692239,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692240,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Uganda,100.0,98.81
ERR4692240,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692240,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Uganda,100.0,99.41
ERR4692240,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,87.14,100.0
ERR4692240,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,100.0
ERR4692241,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,100.0
ERR4692241,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692241,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692241,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692241,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692245,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692245,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692245,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692245,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692245,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,100.0
ERR4692246,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692246,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692246,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Uganda,100.0,97.27
ERR4692246,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692246,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692246,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,100.0
ERR4692257,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692257,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Uganda,100.0,99.76
ERR4692257,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.05
ERR4692257,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Uganda,100.0,99.26
ERR4692257,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,99.74
ERR4692257,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,100.0
ERR4692259,tet(M),tetracycline resistance ribosomal protection protein Tet(M),TETRACYCLINE,Uganda,100.0,100.0
ERR4692259,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,100.0
ERR4692259,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,91.67,100.0
ERR4692259,ant(9)-Ia,aminoglycoside nucleotidyltransferase ANT(9)-Ia,SPECTINOMYCIN,Uganda,100.0,99.87
ERR4692259,erm(A),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),MACROLIDE,Uganda,100.0,100.0
ERR4692259,aph(3')-IIIa,aminoglycoside O-phosphotransferase APH(3')-IIIa,AMIKACIN;KANAMYCIN,Uganda,100.0,99.87
ERR4692259,sat4,streptothricin N-acetyltransferase Sat4,STREPTOTHRICIN,Uganda,100.0,100.0
ERR4692259,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Uganda,100.0,99.76
ERR4692259,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,100.0
ERR4692259,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692259,aph(2'')-Ih,aminoglycoside O-phosphotransferase APH(2'')-Ih,AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN,Uganda,89.15,82.43
ERR4692259,mecI_of_mecA,mecA-type methicillin resistance repressor MecI,METHICILLIN,Uganda,100.0,99.73
ERR4692259,mecR1,beta-lactam sensor/signal transducer MecR1,METHICILLIN,Uganda,100.0,100.0
ERR4692259,mecA,PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA,METHICILLIN,Uganda,100.0,99.9
ERR4692260,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692260,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692260,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692260,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692262,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692262,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692262,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692262,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692264,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692264,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692264,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692264,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Uganda,100.0,97.27
ERR4692264,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692264,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,100.0
ERR4692266,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692266,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692266,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692266,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692267,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
ERR4692267,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
ERR4692267,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692267,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
ERR4692269,mecA,PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA,METHICILLIN,Uganda,100.0,100.0
ERR4692269,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
ERR4692269,dfrC,trimethoprim-resistant dihydrofolate reductase DfrC,TRIMETHOPRIM,Uganda,100.0,98.97
ERR4692269,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,99.56
ERR4692269,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Uganda,100.0,99.29
ERR4692269,erm(C),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),MACROLIDE,Uganda,100.0,100.0
ERR4692269,aph(2'')-Ih,aminoglycoside O-phosphotransferase APH(2'')-Ih,AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN,Uganda,89.15,82.43
ERR4692269,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,100.0
ERR4692269,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,95.54
ERR4692269,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Uganda,100.0,93.0
ERR4692269,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,96.93
SRR31799955,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
SRR31799955,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
SRR31799955,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
SRR31799955,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Uganda,100.0,97.27
SRR31799955,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
SRR31799973,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
SRR31799973,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,99.93
SRR31799973,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,100.0
SRR31799973,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Uganda,100.0,97.27
SRR31799973,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Uganda,100.0,98.42
SRR31799973,mecA,PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA,METHICILLIN,Uganda,100.0,100.0
SRR31799973,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,99.93
SRR31799973,aph(3')-IIIa,aminoglycoside O-phosphotransferase APH(3')-IIIa,AMIKACIN;KANAMYCIN,Uganda,100.0,100.0
SRR31799973,sat4,streptothricin N-acetyltransferase Sat4,STREPTOTHRICIN,Uganda,100.0,100.0
SRR31799973,aph(2'')-Ih,aminoglycoside O-phosphotransferase APH(2'')-Ih,AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN,Uganda,89.15,82.31
SRR31799977,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
SRR31799977,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
SRR31799977,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Uganda,100.0,100.0
SRR31800042,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Uganda,100.0,100.0
SRR31800042,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Uganda,100.0,98.37
SRR31800042,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Uganda,100.0,99.88
